external_id,reference_price,currency,price_basis,source_url,source_name,retrieved_at,data_kind,is_external_reference
DEMO-NEC-0174,18.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0175,3.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0176,7.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0177,10.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0178,14.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0179,18.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0180,2.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0181,6.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0182,10.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0183,13.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0184,17.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0185,2.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0186,6.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0187,9.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0188,13.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0189,17.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0190,1.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0191,5.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0192,9.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0193,12.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0194,16.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0195,20.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0196,5.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0197,8.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0198,12.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0199,16.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0200,19.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0201,4.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0202,8.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0203,11.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0204,15.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0205,19.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0206,4.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0207,7.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0208,11.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0209,15.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0210,18.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0211,3.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0212,7.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0213,10.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0214,14.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0215,18.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0216,3.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0217,6.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0218,10.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0219,14.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0220,17.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0221,2.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0222,6.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0223,9.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0224,13.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0225,17.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0226,2.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0227,5.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0228,9.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0229,13.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0230,16.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0231,20.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0232,5.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0233,8.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0234,12.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0235,16.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0236,20.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0237,4.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0238,8.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0239,12.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0240,15.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0241,19.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0242,4.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0243,7.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0244,11.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0245,15.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0246,19.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0247,3.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0248,7.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0249,11.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0250,14.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0251,18.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0252,3.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0253,6.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0254,10.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0255,14.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0256,18.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0257,2.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0258,6.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0259,10.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0260,13.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0261,17.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0262,2.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0263,5.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0264,9.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0265,13.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0266,17.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0267,20.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0268,5.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0269,9.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0270,12.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0271,16.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0272,20.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0273,4.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0274,8.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0275,12.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0276,16.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0277,19.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0278,4.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0279,8.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0280,11.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0281,15.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0282,19.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0283,3.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0284,7.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0285,11.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0286,15.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0287,18.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0288,3.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0289,7.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0290,10.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0291,14.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0292,18.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0293,2.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0294,6.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0295,10.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0296,14.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0297,17.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0298,2.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0299,6.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0300,9.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0301,13.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0302,17.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0303,1.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0304,5.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0305,9.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0306,13.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0307,16.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0308,20.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0309,5.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0310,8.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0311,12.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0312,16.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0313,19.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0314,4.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0315,8.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0316,12.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0317,15.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0318,19.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0319,4.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0320,7.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0321,11.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0322,15.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0323,18.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0324,3.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0325,7.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0326,11.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0327,14.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0328,18.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0329,3.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0330,6.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0331,10.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0332,14.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0333,17.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0334,2.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0335,6.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0336,10.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0337,13.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0338,17.4,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0339,2.1,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0340,5.8,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0341,9.5,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0342,13.2,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0343,16.9,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-BRA-0344,20.6,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-RIN-0345,5.3,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-NEC-0346,9.0,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
DEMO-EAR-0347,12.7,USD,synthetic demo reference,https://github.com/wa52/ai-customer-service/tree/main/data,Synthetic demo seed,2026-09-24,synthetic_demo,false
